anr,datum,Vote_Title,Keywords,swissvoteslink,anzahl,d1e1,d1e2,d1e3,d2e1,d2e2,d2e3,d3e1,d3e2,d3e3,dep,Bundesrat_Position,legislatur,Legislaturjahr,gesch_nr,entwurf_nr,curiavista-de,curiavista-fr,pa-iv,bv-pos,Nationalrat_Position,nrja,nrnein,Ständerat_Position,srja,srnein,p-evp,p-gps,p-glp,p-pda,p-sd,p-edu,p-fps,p-lega,p-kvp,p-mcg,p-ucsp,p-cvp,p-bdp,p-lps,p-ldu,p-poch,p-rep,p-eco,p-sgv,p-sbv,p-sgb,p-travs,p-sav,p-vsa,p-vpod,p-voev,p-tcs,p-vcs,p-acs,p-sbk,p-ssv,p-gem,p-kdk,p-kkjpd,p-gdk,p-ldk,p-vdk,p-sodk,p-endk,p-fdk,p-edk,p-bpuk,nr-wahl,w-fdp,w-sp,w-svp,w-mitte,w-evp,w-gps,w-glp,w-csp,w-pda,w-sd,w-edu,w-fps,w-lega,w-kvp,w-mcg,w-cvp,w-bdp,w-lps,w-ldu,w-poch,w-rep,w-ubrige,ja-lager,nein-lager,keinepar-summe,leer-summe,freigabe-summe,unbekannt-summe,neutral-summe,inserate-jaanteil,stand,Vote_Result,berecht,stimmen,Turnout_Percentage,leer,ungultig,gultig,Yes_Votes,No_Votes,Yes_Percentage,zh-stimmen,Zürich_Yes,Zürich_No,Zürich_Yes_Percentage,zh-annahme,be-stimmen,Bern_Yes,Bern_No,Bern_Yes_Percentage,be-annahme,lu-stimmen,Luzern_Yes,Luzern_No,Luzern_Yes_Percentage,lu-annahme,ur-stimmen,Uri_Yes,Uri_No,Uri_Yes_Percentage,ur-annahme,sz-stimmen,Schwyz_Yes,Schwyz_No,Schwyz_Yes_Percentage,sz-annahme,ow-stimmen,Obwalden_Yes,Obwalden_No,Obwalden_Yes_Percentage,ow-annahme,nw-stimmen,Nidwalden_Yes,Nidwalden_No,Nidwalden_Yes_Percentage,nw-annahme,gl-stimmen,Glarus_Yes,Glarus_No,Glarus_Yes_Percentage,gl-annahme,zg-stimmen,Zug_Yes,Zug_No,Zug_Yes_Percentage,zg-annahme,fr-stimmen,Freiburg_Yes,Freiburg_No,Freiburg_Yes_Percentage,fr-annahme,so-stimmen,Solothurn_Yes,Solothurn_No,Solothurn_Yes_Percentage,so-annahme,bs-stimmen,Basel-Stadt_Yes,Basel-Stadt_No,Basel-Stadt_Yes_Percentage,bs-annahme,bl-stimmen,Basel-Land_Yes,Basel-Land_No,Basel-Land_Yes_Percentage,bl-annahme,sh-stimmen,Schaffhausen_Yes,Schaffhausen_No,Schaffhausen_Yes_Percentage,sh-annahme,ar-stimmen,Appenzell Ausserrhoden_Yes,Appenzell Ausserrhoden_No,Appenzell Ausserrhoden_Yes_Percentage,ar-annahme,ai-stimmen,Appenzell Innerrhoden_Yes,Appenzell Innerrhoden_No,Appenzell Innerrhoden_Yes_Percentage,ai-annahme,sg-stimmen,St. Gallen_Yes,St. Gallen_No,St. Gallen_Yes_Percentage,sg-annahme,gr-stimmen,Graubünden_Yes,Graubünden_No,Graubünden_Yes_Percentage,gr-annahme,ag-stimmen,Aargau_Yes,Aargau_No,Aargau_Yes_Percentage,ag-annahme,tg-stimmen,Thurgau_Yes,Thurgau_No,Thurgau_Yes_Percentage,tg-annahme,ti-stimmen,Tessin_Yes,Tessin_No,Tessin_Yes_Percentage,ti-annahme,vd-stimmen,Waadt_Yes,Waadt_No,Waadt_Yes_Percentage,vd-annahme,vs-stimmen,Wallis_Yes,Wallis_No,Wallis_Yes_Percentage,vs-annahme,ne-stimmen,Neuenburg_Yes,Neuenburg_No,Neuenburg_Yes_Percentage,ne-annahme,ge-stimmen,Genf_Yes,Genf_No,Genf_Yes_Percentage,ge-annahme,ju-stimmen,Jura_Yes,Jura_No,Jura_Yes_Percentage,ju-annahme,bkresults-de,bkresults-fr,bfsdash-de,bfsdash-fr,bfsdash-en,bfsmap-de,bfsmap-fr,bfsmap-en,nach_cockpit_d,nach_cockpit_f,nach_cockpit_e
246.0,02.03.1975,Bundesbeschluss über den Konjunkturartikel der Bundesverfassung,.,https://swissvotes.ch/vote/246.00,1,4,4.1,4.11,.,.,.,.,.,.,6,1,39,1971-1975,11543,,https://www.parlament.ch/afs/data/d/gesch/1973/d_gesch_19730543_620.htm,https://www.parlament.ch/afs/data/f/gesch/1973/f_gesch_19730543_620.htm,0,1,1,133,16,1,24,3,1,9999,9999,2,5,9999,9999,9999,9999,9999,.,1,9999,2,1,2,2,1,2,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1971,21.80,22.90,11.07,.,2.15,.,.,0.30,2.58,3.20,.,.,.,.,.,20.30,.,2.19,7.63,0.09,4.25,1.54,85.85,9.11,0.00,0.00,3.20,1.84,.,.,0,0,3717238,1054929,28.38,24892,1448,1028589.0,542745.0,485844.0,52.77,213492,130452,76879,62.92,1,142809,79811,61781,56.37,1,68073,30328,36546,45.35,0,8949,4455,4098,52.09,1,15449,5323,10026,34.68,0,4455,1798,2584,41.03,0,6223,2557,3528,42.02,0,6421,3365,3001,52.86,1,12303,5741,6428,47.18,0,23786,11183,12289,47.64,0,44903,24706,18893,56.67,1,31599,21597,9529,69.39,1,33372,18875,13862,57.66,1,29268,10068,16271,38.22,0,10502,4927,5329,48.04,0,2509,1150,1315,46.65,0,71398,36875,32864,52.88,1,27676,13893,12818,52.01,1,71343,31277,38129,45.06,0,50256,25786,21389,54.66,1,27090,16439,9988,62.21,1,58209,23805,33831,41.30,0,30879,9145,21429,29.91,0,22277,11904,10127,54.03,1,41687,17284,22910,43.00,0,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19750302/det246.html,https://www.bk.admin.ch/ch/f/pore/va/19750302/det246.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2325_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2325_fr.html,.,.,.,.
247.0,08.06.1975,"Bundesbeschluss über den Schutz der Währung, Änderung vom 28. Juni 1974 (Verlängerung)",.,https://swissvotes.ch/vote/247.00,5,4,4.3,4.31,.,.,.,.,.,.,5,.,39,1971-1975,11938,,https://www.parlament.ch/afs/data/d/gesch/1974/d_gesch_19740938_620.htm,https://www.parlament.ch/afs/data/f/gesch/1974/f_gesch_19740938_620.htm,0,1,1,139,0,1,32,0,1,9999,9999,1,1,9999,9999,9999,9999,9999,.,1,9999,1,1,2,1,1,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1971,21.80,22.90,11.07,.,2.15,.,.,0.30,2.58,3.20,.,.,.,.,.,20.30,.,2.19,7.63,0.09,4.25,1.54,98.07,0.09,0.00,0.00,0.00,1.84,.,.,1,1,3719992,1369819,36.82,19737,1525,1348557.0,1153338.0,195219.0,85.52,271770,237010,30071,88.74,1,215898,182422,31341,85.34,1,69789,55120,13757,80.03,1,10961,8342,2272,78.59,1,21885,15937,5705,73.64,1,5933,4696,1095,81.09,1,7763,6578,1045,86.29,1,8079,6961,1037,87.03,1,18622,15925,2575,86.08,1,31319,26688,4368,85.94,1,61263,48789,11282,81.22,1,51036,45722,4720,90.64,1,45924,38906,6536,85.62,1,30266,23006,5469,80.79,1,12892,10946,1764,86.12,1,2674,2331,317,88.03,1,87365,74170,12004,86.07,1,35295,29917,4538,86.83,1,97012,76491,18780,80.29,1,49001,39742,7737,83.70,1,36779,29506,6602,81.72,1,81984,71386,9873,87.85,1,35700,28346,6869,80.49,1,30050,25668,4080,86.28,1,50623,48807,1372,97.27,1,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19750608/det247.html,https://www.bk.admin.ch/ch/f/pore/va/19750608/det247.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2330_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2330_fr.html,.,.,.,.
248.0,08.06.1975,Bundesbeschluss über die Finanzierung der Nationalstrassen,.,https://swissvotes.ch/vote/248.00,5,6,6.4,.,8,8.2,8.21,.,.,.,5,1,39,1971-1975,12074,,https://www.parlament.ch/afs/data/d/gesch/1974/d_gesch_19740074_620.htm,https://www.parlament.ch/afs/data/f/gesch/1974/f_gesch_19740074_620.htm,0,1,1,134,17,1,26,1,1,9999,9999,2,2,9999,9999,9999,9999,9999,.,1,9999,1,2,.,2,1,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1971,21.80,22.90,11.07,.,2.15,.,.,0.30,2.58,3.20,.,.,.,.,.,20.30,.,2.19,7.63,0.09,4.25,1.54,80.41,17.66,0.00,0.00,0.00,1.93,.,.,3,1,3719992,1369318,36.81,18518,1507,1349293.0,721313.0,627980.0,53.46,272013,139351,128137,52.10,1,215896,114325,99635,53.43,1,69790,38604,30377,55.96,1,10937,5957,4652,56.15,1,21895,9831,11846,45.35,0,5934,3545,2265,61.02,1,7759,4703,2923,61.67,1,8080,5278,2731,65.90,1,18669,10023,8508,54.09,1,31319,18005,13041,57.99,1,61263,30903,29245,51.38,1,51113,29764,20822,58.84,1,45872,23961,21531,52.67,1,30088,12986,15423,45.71,0,12182,7003,5020,58.25,1,2675,1719,930,64.89,1,87329,46597,39592,54.06,1,35406,22186,12369,64.20,1,97020,46098,49371,48.29,0,48932,23913,23519,50.42,1,36782,20452,15709,56.56,1,81997,48010,33293,59.05,1,35697,21305,13939,60.45,1,30050,14823,14927,49.83,0,50623,21974,28175,43.82,0,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19750608/det248.html,https://www.bk.admin.ch/ch/f/pore/va/19750608/det248.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2332_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2332_fr.html,.,.,.,.
249.0,08.06.1975,Bundesgesetz über die Änderung des Generalzolltarifs,.,https://swissvotes.ch/vote/249.00,5,6,6.4,.,.,.,.,.,.,.,5,1,39,1971-1975,12074,,https://www.parlament.ch/afs/data/d/gesch/1974/d_gesch_19740074_620.htm,https://www.parlament.ch/afs/data/f/gesch/1974/f_gesch_19740074_620.htm,0,1,1,111,39,1,23,6,1,9999,9999,2,2,9999,9999,9999,9999,9999,.,1,9999,1,2,.,2,1,1,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1971,21.80,22.90,11.07,.,2.15,.,.,0.30,2.58,3.20,.,.,.,.,.,20.30,.,2.19,7.63,0.09,4.25,1.54,57.51,40.56,0.00,0.00,0.00,1.93,.,.,3,0,3719992,1368532,36.79,26004,1589,1340939.0,646687.0,694252.0,48.23,271824,128241,137014,48.35,0,215951,103748,109238,48.71,0,69785,36209,32399,52.78,1,10923,5872,4670,55.70,1,21896,9483,12056,44.03,0,5933,3582,2202,61.93,1,7762,4262,3356,55.95,1,8082,5130,2844,64.33,1,18599,8845,9578,48.01,0,31309,16054,14905,51.86,1,61263,28031,31964,46.72,0,51076,23522,26698,46.84,0,45888,19834,25481,43.77,0,30170,12328,15804,43.82,0,12155,6859,5061,57.54,1,2672,1747,884,66.40,1,87193,41607,43900,48.66,0,35257,20957,13180,61.39,1,96880,40684,53952,42.99,0,48769,21955,24670,47.09,0,36779,17501,18554,48.54,0,81998,42642,38423,52.60,1,35695,20539,14548,58.54,1,30040,12781,16840,43.15,0,50623,14374,35921,28.58,0,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19750608/det249.html,https://www.bk.admin.ch/ch/f/pore/va/19750608/det249.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2334_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2334_fr.html,.,.,.,.
250.0,08.06.1975,Bundesbeschluss betreffend Erhöhung der Steuereinnahmen ab 1976,.,https://swissvotes.ch/vote/250.00,5,6,6.4,.,6,6.1,6.11,.,.,.,5,.,39,1971-1975,12212,,https://www.parlament.ch/afs/data/d/gesch/1975/d_gesch_19750212_620.htm,https://www.parlament.ch/afs/data/f/gesch/1975/f_gesch_19750212_620.htm,0,1,1,142,9,1,31,0,1,9999,9999,2,2,9999,9999,9999,9999,9999,.,1,9999,1,2,.,2,1,1,1,1,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1971,21.80,22.90,11.07,.,2.15,.,.,0.30,2.58,3.20,.,.,.,.,.,20.30,.,2.19,7.63,0.09,4.25,1.54,80.41,17.66,0.00,0.00,0.00,1.93,.,.,1,1,3719992,1369699,36.82,21398,1618,1346683.0,753642.0,593041.0,55.96,272199,159027,108007,59.55,1,215911,121258,92408,56.75,1,69783,38684,29974,56.34,1,10962,6056,4560,57.05,1,21897,10018,11524,46.50,0,5933,3451,2367,59.32,1,7768,4746,2870,62.32,1,8082,5388,2621,67.27,1,18615,10587,7893,57.29,1,31319,18600,12404,59.99,1,61263,32399,27617,53.98,1,51111,29458,21028,58.35,1,45892,24198,21222,53.28,1,30327,12666,16080,44.06,0,12153,6969,4988,58.28,1,2674,1765,879,66.75,1,87413,46345,39805,53.80,1,35280,21980,12457,63.83,1,96993,46137,49110,48.44,0,48955,22248,25103,46.99,0,36779,21076,14978,58.46,1,82011,50074,30963,61.79,1,35697,20990,13953,60.07,1,30058,16149,13476,54.51,1,50623,23372,26754,46.63,0,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19750608/det250.html,https://www.bk.admin.ch/ch/f/pore/va/19750608/det250.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2336_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2336_fr.html,.,.,.,.
251.0,08.06.1975,Bundesbeschluss über die Erschwerung von Ausgabenbeschlüssen,.,https://swissvotes.ch/vote/251.00,5,6,6.3,.,1,1.2,1.23,1,1.3,1.32,5,.,39,1971-1975,12212,,https://www.parlament.ch/afs/data/d/gesch/1975/d_gesch_19750212_620.htm,https://www.parlament.ch/afs/data/f/gesch/1975/f_gesch_19750212_620.htm,0,1,1,117,16,1,28,0,1,9999,9999,2,1,9999,9999,9999,9999,9999,.,1,9999,1,1,.,1,1,1,1,2,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1971,21.80,22.90,11.07,.,2.15,.,.,0.30,2.58,3.20,.,.,.,.,.,20.30,.,2.19,7.63,0.09,4.25,1.54,72.59,25.48,0.00,0.00,0.00,1.93,.,.,1,1,3719992,1369259,36.81,22828,1605,1344826.0,1021315.0,323511.0,75.94,272413,215882,50957,80.90,1,215882,161570,52055,75.63,1,69792,50575,17958,73.80,1,10926,7519,3033,71.26,1,21884,14961,6554,69.54,1,5934,4429,1382,76.22,1,7767,6200,1416,81.41,1,8082,6561,1436,82.04,1,18670,14809,3697,80.02,1,31319,23553,7470,75.92,1,61263,43787,16212,72.98,1,51076,40629,9750,80.65,1,45882,34780,10616,76.61,1,30078,21310,6908,75.52,1,12176,9541,2420,79.77,1,2675,2216,429,83.78,1,87369,68873,17070,80.14,1,35258,27390,6959,79.74,1,96895,69827,25095,73.56,1,48768,36325,10697,77.25,1,36779,24556,11558,68.00,1,81993,59908,21175,73.88,1,35698,25803,9175,73.77,1,30057,19082,10525,64.45,1,50623,31229,18964,62.22,1,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19750608/det251.html,https://www.bk.admin.ch/ch/f/pore/va/19750608/det251.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2338_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2338_fr.html,.,.,.,.
252.0,07.12.1975,Bundesbeschluss über eine Änderung der Bundesverfassung (Niederlassungsfreiheit und Unterstützungsregelung),.,https://swissvotes.ch/vote/252.00,3,1,1.6,1.62,10,10.2,10.28,1,1.5,1.53,3,.,40,1975-1979,9309,,https://www.parlament.ch/afs/data/d/gesch/1965/d_gesch_19650309_620.htm,https://www.parlament.ch/afs/data/f/gesch/1965/f_gesch_19650309_620.htm,0,1,1,148,0,1,32,0,1,.,9999,1,1,.,9999,9999,9999,9999,.,1,9999,1,1,1,1,.,1,.,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1975,22.21,24.87,9.94,.,1.97,0.06,.,0.15,2.37,2.47,0.35,.,.,.,.,21.09,.,2.45,6.07,0.99,2.96,2.00,97.39,0.00,0.00,0.00,0.00,2.56,.,.,1,1,3737823,1155136,30.90,39934,474,1113728.0,842165.0,271563.0,75.62,248420,173984,62312,73.63,1,210546,164254,41242,79.93,1,55163,38411,14675,72.36,1,7945,5000,2548,66.24,1,17725,10016,7128,58.42,1,4563,2907,1401,67.48,1,6187,4362,1600,73.16,1,6701,5248,1327,79.82,1,13381,10234,2889,77.99,1,32665,22830,8539,72.78,1,47348,31520,14442,68.58,1,36490,30268,5725,84.09,1,35514,28093,6881,80.33,1,29365,19667,6914,73.99,1,11957,8515,3153,72.98,1,2789,2017,700,74.24,1,69888,50109,18025,73.54,1,27996,19903,7090,73.73,1,84359,52336,28160,65.02,1,42795,28240,12079,70.04,1,28537,25366,2499,91.03,1,53650,45403,6598,87.31,1,34291,21898,11214,66.13,1,20948,17315,3065,84.96,1,25933,24288,1358,94.70,1,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19751207/det252.html,https://www.bk.admin.ch/ch/f/pore/va/19751207/det252.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2342_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2342_fr.html,.,.,.,.
253.0,07.12.1975,Bundesbeschluss betreffend Änderung der Bundesverfassung im Gebiete der Wasserwirtschaft,.,https://swissvotes.ch/vote/253.00,3,9,9.3,9.34,7,7.3,.,1,1.5,1.53,7,1,40,1975-1979,11388,,https://www.parlament.ch/afs/data/d/gesch/1972/d_gesch_19720388_620.htm,https://www.parlament.ch/afs/data/f/gesch/1972/f_gesch_19720388_620.htm,0,1,1,152,0,1,33,0,1,.,9999,1,1,.,9999,9999,9999,9999,.,1,9999,1,1,1,1,.,1,1,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1975,22.21,24.87,9.94,.,1.97,0.06,.,0.15,2.37,2.47,0.35,.,.,.,.,21.09,.,2.45,6.07,0.99,2.96,2.00,97.39,0.00,0.00,0.00,0.00,2.56,.,.,1,1,3737823,1156219,30.93,46897,1559,1107763.0,858720.0,249043.0,77.52,250027,195853,39686,83.15,1,210546,165164,39487,80.71,1,55164,37888,15189,71.38,1,7923,5183,2282,69.43,1,17725,9458,7683,55.18,1,4563,3061,1244,71.10,1,6180,4278,1650,72.17,1,6700,5459,1106,83.15,1,13281,10363,2596,79.97,1,32666,22786,8580,72.65,1,47348,33770,12170,73.51,1,36450,31153,4393,87.64,1,35495,28518,6185,82.18,1,29304,20137,5554,78.38,1,11905,8740,2816,75.63,1,2786,2053,657,75.76,1,69805,50915,16787,75.20,1,27999,17358,9345,65.00,1,84260,55018,24239,69.42,1,42735,28891,11007,72.41,1,28537,25194,2460,91.10,1,53658,46078,5981,88.51,1,34274,14236,19045,42.78,0,20955,17203,3258,84.08,1,25933,19963,5643,77.96,1,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19751207/det253.html,https://www.bk.admin.ch/ch/f/pore/va/19751207/det253.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2344_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2344_fr.html,.,.,.,.
254.0,07.12.1975,Bundesgesetz über die Ein- und Ausfuhr von Erzeugnissen aus Landwirtschaftsprodukten,.,https://swissvotes.ch/vote/254.00,3,2,2.6,2.62,5,5.1,.,.,.,.,6,1,40,1975-1979,12032,,https://www.parlament.ch/afs/data/d/gesch/1974/d_gesch_19740032_620.htm,https://www.parlament.ch/afs/data/f/gesch/1974/f_gesch_19740032_620.htm,0,1,1,124,7,1,29,4,1,.,9999,.,1,.,9999,9999,9999,9999,.,1,9999,1,2,.,1,1,1,1,5,5,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1975,22.21,24.87,9.94,.,1.97,0.06,.,0.15,2.37,2.47,0.35,.,.,.,.,21.09,.,2.45,6.07,0.99,2.96,2.00,63.09,6.07,0.00,0.00,24.87,5.93,.,.,3,1,3737823,1161817,31.08,31605,1575,1128637.0,587148.0,541489.0,52.02,252744,101196,142218,41.57,0,210546,116869,89249,56.70,1,55179,31691,22517,58.46,1,7986,3893,3762,50.86,1,17728,9231,8161,53.08,1,4562,3018,1504,66.74,1,6209,3390,2655,56.08,1,6698,3640,2993,54.88,1,13329,6837,6302,52.04,1,32665,21667,10422,67.52,1,47348,20275,25734,44.07,0,36445,12717,22681,35.93,0,35514,13611,21163,39.14,0,29383,13408,13252,50.29,1,11941,6328,5331,54.28,1,2793,1972,782,71.60,1,70848,38368,30821,55.45,1,28946,17536,10588,62.35,1,84702,37265,44602,45.52,0,42890,23653,17366,57.66,1,28537,18212,9475,65.78,1,53670,35031,17773,66.34,1,34264,19203,14120,57.63,1,20957,12523,8059,60.84,1,25933,15614,9959,61.06,1,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19751207/det254.html,https://www.bk.admin.ch/ch/f/pore/va/19751207/det254.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2346_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2346_fr.html,.,.,.,.
255.1,21.03.1976,Volksinitiative «für die Mitbestimmung der Arbeitnehmer»,.,https://swissvotes.ch/vote/255.10,2,4,4.2,4.23,.,.,.,.,.,.,6,2,40,1975-1979,11744,,https://www.parlament.ch/afs/data/d/gesch/1973/d_gesch_19730744_620.htm,https://www.parlament.ch/afs/data/f/gesch/1973/f_gesch_19730744_620.htm,0,2,2,72,75,2,6,16,1,.,9999,1,2,.,9999,9999,9999,9999,.,2,9999,2,1,1,2,2,2,2,1,1,2,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1975,22.21,24.87,9.94,.,1.97,0.06,.,0.15,2.37,2.47,0.35,.,.,.,.,21.09,.,2.45,6.07,0.99,2.96,2.00,36.27,61.12,0.00,0.00,0.00,2.56,.,.,0,0,3750162,1479405,39.45,15198,6248,1457959.0,472094.0,966140.0,32.38,292925,88390,197812,30.58,0,244731,82902,156872,34.21,0,71343,17581,51989,25.02,0,10377,4057,5944,40.13,0,22359,4649,17060,21.14,0,5073,747,4208,14.90,0,7506,1604,5662,21.80,0,9416,2586,6629,27.83,0,18037,4444,13277,24.76,0,41389,13765,26163,33.85,0,61113,21707,37332,36.24,0,62658,26373,34026,42.67,0,51498,19289,31243,37.71,0,30153,9408,17973,33.45,0,12851,2625,9782,20.71,0,3033,420,2559,13.96,0,87352,23138,61740,26.86,0,35911,8514,25145,24.33,0,97389,29589,64872,30.87,0,49320,11791,36000,24.38,0,48010,21783,24784,46.16,0,87511,28025,57695,32.31,0,43985,11356,31308,26.22,0,36856,16044,19763,44.12,0,48607,21307,26300,44.15,0,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19760321/det255.html,https://www.bk.admin.ch/ch/f/pore/va/19760321/det255.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2350_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2350_fr.html,.,.,.,.
255.2,21.03.1976,Gegenentwurf zur Volksinitiative «für die Mitbestimmung der Arbeitnehmer»,.,https://swissvotes.ch/vote/255.20,2,4,4.2,4.23,.,.,.,.,.,.,6,.,40,1975-1979,11744,,https://www.parlament.ch/afs/data/d/gesch/1973/d_gesch_19730744_620.htm,https://www.parlament.ch/afs/data/f/gesch/1973/f_gesch_19730744_620.htm,0,1,1,75,72,1,16,6,.,.,9999,.,.,.,9999,9999,9999,9999,.,.,9999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1975,22.21,24.87,9.94,.,1.97,0.06,.,0.15,2.37,2.47,0.35,.,.,.,.,21.09,.,2.45,6.07,0.99,2.96,2.00,22.21,24.87,0.00,0.00,0.00,52.87,.,.,0,0,3750162,1479405,39.45,15198,6248,1457959.0,431690.0,974695.0,29.61,292925,99363,180816,34.37,0,244731,77129,158251,31.82,0,71343,14760,52847,21.00,0,10377,1537,8201,15.20,0,22358,5566,15567,25.31,0,5073,667,4200,13.31,0,7506,1767,5373,24.01,0,9416,2938,6106,31.62,0,18037,4642,12642,25.87,0,41389,11116,27905,27.34,0,61113,15183,42195,25.35,0,62658,20677,37718,33.46,0,51498,16496,32804,32.25,0,30153,10228,15897,36.36,0,12851,4781,7384,37.71,0,3033,815,2116,27.09,0,87352,27814,55334,32.29,0,35911,11847,21105,33.85,0,97389,28291,63666,29.52,0,49320,16817,29761,34.77,0,48010,12048,33717,25.53,0,87511,16160,67780,18.63,0,43985,7047,34902,16.27,0,36856,8275,26703,22.76,0,48607,15724,31705,32.58,0,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19760321/det255.html,https://www.bk.admin.ch/ch/f/pore/va/19760321/det255.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2352_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2352_fr.html,.,.,.,.
256.0,21.03.1976,Volksinitiative «für eine Reform des Steuerwesens (Gerechtere Besteuerung und Abschaffung der Steuerprivilegien)»,.,https://swissvotes.ch/vote/256.00,2,6,6.1,6.11,.,.,.,.,.,.,5,2,40,1975-1979,12157,,https://www.parlament.ch/afs/data/d/gesch/1974/d_gesch_19740157_620.htm,https://www.parlament.ch/afs/data/f/gesch/1974/f_gesch_19740157_620.htm,0,2,2,14,86,2,1,32,2,.,9999,5,5,.,9999,9999,9999,9999,.,2,9999,2,1,5,2,2,2,2,5,5,2,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1975,22.21,24.87,9.94,.,1.97,0.06,.,0.15,2.37,2.47,0.35,.,.,.,.,21.09,.,2.45,6.07,0.99,2.96,2.00,6.07,60.61,0.00,0.00,30.71,2.56,.,.,3,0,3750162,1474085,39.31,53291,1911,1418883.0,599053.0,819830.0,42.22,291460,139986,140166,49.97,0,244731,113747,124864,47.67,0,71230,25151,44508,36.11,0,9978,2386,7136,25.06,0,22366,5593,16060,25.83,0,5073,1070,3900,21.53,0,7491,1711,5584,23.45,0,9413,2323,6836,25.36,0,17946,4313,13348,24.42,0,41373,17216,22936,42.88,0,61113,27078,32030,45.81,0,62371,33366,26985,55.29,1,51406,22847,27554,45.33,0,30155,11839,15944,42.61,0,12797,3905,8552,31.35,0,3070,560,2458,18.56,0,85379,35627,47889,42.66,0,35639,13993,20276,40.83,0,96976,40402,52962,43.27,0,49192,16495,31125,34.64,0,48010,18063,27113,39.98,0,87483,28212,56232,33.41,0,43985,8476,34581,19.69,0,36839,14146,20511,40.82,0,48607,10546,30280,25.83,0,.,.,.,.,.,https://www.bk.admin.ch/ch/d/pore/va/19760321/det256.html,https://www.bk.admin.ch/ch/f/pore/va/19760321/det256.html,.,.,.,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2354_de.html,https://www.atlas.bfs.admin.ch/maps/12/map/mapIdOnly/2354_fr.html,.,.,.,.
